Distance Group,Sampling Timestamp,Aluminum Dissolved,Aluminum Total Recoverable,Calcium Dissolved,Calcium Total,Copper Dissolved,Copper Total Recoverable,Lead Dissolved,Lead Total Recoverable,Mercury Dissolved,Mercury Total,Methyl Mercury,Nickel Dissolved,Nickel Total Recoverable,Nitrogen Kjeldahl Dissolved,Nitrogen Kjeldahl Total,pH,pH (Field),Phosphorus Total,Phosphorus Total Dissolved,Turbidity,Vanadium Total Recoverable,Vanadium Dissolved,OXYGEN BIOCHEMICAL DEMAND,Oxygen Dissolved (Field Meter),Oxygen dissolved % saturation,Site Name,Unit Symbol
Far,08/11/2006 12:18 PM,,,,,,,,,,,,,,,,,7.76,,,,,,,8.25,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/11/2006 12:19 PM,,,,,,,,,,,,,,,,,7.76,,,,,,,8.24,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/11/2006 12:20 PM,,,,,,,,,,,,,,,,,7.75,,,,,,,8.21,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/11/2006 12:20 PM,,,,,,,,,,,,,,,,,7.71,,,,,,,8.1,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/11/2006 12:21 PM,,,,,,,,,,,,,,,,,7.36,,,,,,,6.48,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/29/2006 09:46 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,8.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/29/2006 09:46 AM,,,,,,,,,,,,,,,,,7.93,,,,,,,8.86,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/29/2006 09:47 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,8.79,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/29/2006 09:48 AM,,,,,,,,,,,,,,,,,7.88,,,,,,,8.77,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/29/2006 09:49 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,8.74,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/29/2006 09:49 AM,,,,,,,,,,,,,,,,,7.85,,,,,,,8.68,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/29/2006 09:50 AM,,,,,,,,,,,,,,,,,7.82,,,,,,,8.55,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/29/2006 09:51 AM,,,,,,,,,,,,,,,,,7.82,,,,,,,8.57,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/20/2006 07:44 AM,,,,,,,,,,,,,,,,,7.9,,,,,,,9.97,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/20/2006 07:44 AM,,,,,,,,,,,,,,,,,7.9,,,,,,,9.96,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/20/2006 07:45 AM,,,,,,,,,,,,,,,,,7.91,,,,,,,9.87,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/20/2006 07:45 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/20/2006 07:46 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/20/2006 07:46 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.86,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/20/2006 07:47 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.84,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/20/2006 07:48 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.85,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:25 AM,,,,,,,,,,,,,,,,,8.01,,,,,,,8.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:26 AM,,,,,,,,,,,,,,,,,8.0,,,,,,,8.84,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:26 AM,,,,,,,,,,,,,,,,,7.98,,,,,,,8.79,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:28 AM,,,,,,,,,,,,,,,,,7.97,,,,,,,8.7,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:28 AM,,,,,,,,,,,,,,,,,7.95,,,,,,,8.69,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:29 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,8.65,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:31 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,8.61,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:32 AM,,,,,,,,,,,,,,,,,7.9,,,,,,,8.57,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:33 AM,,,,,,,,,,,,,,,,,7.89,,,,,,,8.52,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:34 AM,,,,,,,,,,,,,,,,,7.89,,,,,,,8.58,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:35 AM,,,,,,,,,,,,,,,,,7.89,,,,,,,8.59,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:36 AM,,,,,,,,,,,,,,,,,7.9,,,,,,,8.64,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:37 AM,,,,,,,,,,,,,,,,,7.89,,,,,,,8.59,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:38 AM,,,,,,,,,,,,,,,,,7.88,,,,,,,8.59,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2008 08:39 AM,,,,,,,,,,,,,,,,,7.84,,,,,,,8.34,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:23 AM,,,,,,,,,,,,,,,,,8.54,,,,,,,10.64,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:25 AM,,,,,,,,,,,,,,,,,8.54,,,,,,,10.76,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:25 AM,,,,,,,,,,,,,,,,,8.53,,,,,,,10.82,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:27 AM,,,,,,,,,,,,,,,,,8.53,,,,,,,10.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:28 AM,,,,,,,,,,,,,,,,,8.52,,,,,,,10.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:30 AM,,,,,,,,,,,,,,,,,8.5,,,,,,,10.87,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:31 AM,,,,,,,,,,,,,,,,,8.49,,,,,,,10.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:33 AM,,,,,,,,,,,,,,,,,8.48,,,,,,,10.92,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:35 AM,,,,,,,,,,,,,,,,,8.47,,,,,,,10.87,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:37 AM,,,,,,,,,,,,,,,,,8.47,,,,,,,10.93,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:38 AM,,,,,,,,,,,,,,,,,8.47,,,,,,,10.84,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:39 AM,,,,,,,,,,,,,,,,,8.47,,,,,,,10.92,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:40 AM,,,,,,,,,,,,,,,,,8.46,,,,,,,10.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:41 AM,,,,,,,,,,,,,,,,,8.44,,,,,,,10.8,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2008 09:43 AM,,,,,,,,,,,,,,,,,8.41,,,,,,,10.78,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 07:51 AM,,,,,,,,,,,,,,,,,8.87,,,,,,,10.46,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 07:52 AM,,,,,,,,,,,,,,,,,8.86,,,,,,,10.43,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 07:54 AM,,,,,,,,,,,,,,,,,8.86,,,,,,,10.39,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 07:59 AM,,,,,,,,,,,,,,,,,8.82,,,,,,,10.22,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:00 AM,,,,,,,,,,,,,,,,,8.8,,,,,,,10.21,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:01 AM,,,,,,,,,,,,,,,,,8.8,,,,,,,10.17,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:02 AM,,,,,,,,,,,,,,,,,8.8,,,,,,,10.18,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:05 AM,,,,,,,,,,,,,,,,,8.79,,,,,,,10.11,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:06 AM,,,,,,,,,,,,,,,,,8.54,,,,,,,9.41,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:08 AM,,,,,,,,,,,,,,,,,8.53,,,,,,,9.34,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:09 AM,,,,,,,,,,,,,,,,,8.46,,,,,,,9.19,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:11 AM,,,,,,,,,,,,,,,,,8.12,,,,,,,8.35,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:14 AM,,,,,,,,,,,,,,,,,7.79,,,,,,,7.09,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/06/2008 08:15 AM,,,,,,,,,,,,,,,,,7.76,,,,,,,7.05,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:44 AM,,,,,,,,,,,,,,,,,8.38,,,,,,,9.71,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:45 AM,,,,,,,,,,,,,,,,,8.39,,,,,,,9.69,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:46 AM,,,,,,,,,,,,,,,,,8.39,,,,,,,9.66,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:47 AM,,,,,,,,,,,,,,,,,8.38,,,,,,,9.63,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:48 AM,,,,,,,,,,,,,,,,,8.36,,,,,,,9.58,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:49 AM,,,,,,,,,,,,,,,,,8.35,,,,,,,9.53,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:50 AM,,,,,,,,,,,,,,,,,8.33,,,,,,,9.49,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:50 AM,,,,,,,,,,,,,,,,,8.33,,,,,,,9.46,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:51 AM,,,,,,,,,,,,,,,,,8.33,,,,,,,9.44,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:52 AM,,,,,,,,,,,,,,,,,8.32,,,,,,,9.44,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:53 AM,,,,,,,,,,,,,,,,,8.32,,,,,,,9.42,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:54 AM,,,,,,,,,,,,,,,,,8.32,,,,,,,9.4,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:55 AM,,,,,,,,,,,,,,,,,8.31,,,,,,,9.41,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:56 AM,,,,,,,,,,,,,,,,,8.32,,,,,,,9.4,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/04/2008 09:57 AM,,,,,,,,,,,,,,,,,8.31,,,,,,,9.37,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 08:59 AM,,,,,,,,,,,,,,,,,8.03,,,,,,,10.5,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:00 AM,,,,,,,,,,,,,,,,,7.99,,,,,,,10.48,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:00 AM,,,,,,,,,,,,,,,,,8.0,,,,,,,10.45,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:01 AM,,,,,,,,,,,,,,,,,7.97,,,,,,,10.42,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:02 AM,,,,,,,,,,,,,,,,,7.99,,,,,,,10.41,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:03 AM,,,,,,,,,,,,,,,,,7.97,,,,,,,10.38,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:04 AM,,,,,,,,,,,,,,,,,7.97,,,,,,,10.35,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:05 AM,,,,,,,,,,,,,,,,,7.96,,,,,,,10.34,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:06 AM,,,,,,,,,,,,,,,,,7.96,,,,,,,10.3,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:07 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,10.27,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:08 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,10.24,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/29/2008 09:09 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,10.06,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:06 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,8.67,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:07 AM,,,,,,,,,,,,,,,,,7.27,,,,,,,8.67,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:08 AM,,,,,,,,,,,,,,,,,7.68,,,,,,,8.71,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:09 AM,,,,,,,,,,,,,,,,,7.73,,,,,,,8.71,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:10 AM,,,,,,,,,,,,,,,,,7.72,,,,,,,8.73,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:11 AM,,,,,,,,,,,,,,,,,7.71,,,,,,,8.72,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:12 AM,,,,,,,,,,,,,,,,,7.7,,,,,,,8.74,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:13 AM,,,,,,,,,,,,,,,,,7.68,,,,,,,8.73,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:14 AM,,,,,,,,,,,,,,,,,7.62,,,,,,,8.57,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:15 AM,,,,,,,,,,,,,,,,,7.53,,,,,,,8.09,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:16 AM,,,,,,,,,,,,,,,,,7.44,,,,,,,7.53,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:17 AM,,,,,,,,,,,,,,,,,7.38,,,,,,,7.12,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:18 AM,,,,,,,,,,,,,,,,,7.31,,,,,,,6.67,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:19 AM,,,,,,,,,,,,,,,,,7.26,,,,,,,6.34,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:20 AM,,,,,,,,,,,,,,,,,7.22,,,,,,,5.81,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/19/2013 09:21 AM,,,,,,,,,,,,,,,,,7.19,,,,,,,5.43,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:11 AM,,,,,,,,,,,,,,,,,7.72,,,,,,,8.75,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:12 AM,,,,,,,,,,,,,,,,,7.73,,,,,,,8.8,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:13 AM,,,,,,,,,,,,,,,,,7.84,,,,,,,8.78,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:14 AM,,,,,,,,,,,,,,,,,7.81,,,,,,,8.74,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:15 AM,,,,,,,,,,,,,,,,,7.84,,,,,,,8.75,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:16 AM,,,,,,,,,,,,,,,,,7.8,,,,,,,8.7,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:17 AM,,,,,,,,,,,,,,,,,7.82,,,,,,,8.73,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:18 AM,,,,,,,,,,,,,,,,,7.81,,,,,,,8.68,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:19 AM,,,,,,,,,,,,,,,,,7.8,,,,,,,8.65,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:20 AM,,,,,,,,,,,,,,,,,7.78,,,,,,,8.62,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:21 AM,,,,,,,,,,,,,,,,,7.7,,,,,,,8.57,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/16/2013 09:22 AM,,,,,,,,,,,,,,,,,7.68,,,,,,,8.42,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:08 AM,,,,,,,,,,,,,,,,,8.22,,,,,,,8.97,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:09 AM,,,,,,,,,,,,,,,,,8.22,,,,,,,8.97,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:10 AM,,,,,,,,,,,,,,,,,8.23,,,,,,,8.97,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:11 AM,,,,,,,,,,,,,,,,,8.22,,,,,,,8.91,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:12 AM,,,,,,,,,,,,,,,,,8.21,,,,,,,8.94,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:13 AM,,,,,,,,,,,,,,,,,8.21,,,,,,,8.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:14 AM,,,,,,,,,,,,,,,,,8.21,,,,,,,8.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:15 AM,,,,,,,,,,,,,,,,,8.2,,,,,,,8.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:16 AM,,,,,,,,,,,,,,,,,8.19,,,,,,,8.92,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:17 AM,,,,,,,,,,,,,,,,,8.16,,,,,,,8.93,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:18 AM,,,,,,,,,,,,,,,,,8.13,,,,,,,8.85,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/27/2013 10:19 AM,,,,,,,,,,,,,,,,,8.11,,,,,,,8.74,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:50 AM,,,,,,,,,,,,,,,,,7.69,,,,,,,8.5,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:51 AM,,,,,,,,,,,,,,,,,7.68,,,,,,,8.52,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:52 AM,,,,,,,,,,,,,,,,,7.68,,,,,,,8.49,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:53 AM,,,,,,,,,,,,,,,,,7.69,,,,,,,8.47,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:54 AM,,,,,,,,,,,,,,,,,7.68,,,,,,,8.48,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:55 AM,,,,,,,,,,,,,,,,,7.7,,,,,,,8.5,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:56 AM,,,,,,,,,,,,,,,,,7.68,,,,,,,8.42,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:57 AM,,,,,,,,,,,,,,,,,7.65,,,,,,,8.42,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:58 AM,,,,,,,,,,,,,,,,,7.62,,,,,,,8.29,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 08:59 AM,,,,,,,,,,,,,,,,,7.18,,,,,,,6.22,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 09:00 AM,,,,,,,,,,,,,,,,,7.18,,,,,,,5.76,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 09:01 AM,,,,,,,,,,,,,,,,,7.19,,,,,,,5.85,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/27/2013 09:02 AM,,,,,,,,,,,,,,,,,7.13,,,,,,,5.49,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:15 AM,,,,,,,,,,,,,,,,,8.4,,,,,,,9.71,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:16 AM,,,,,,,,,,,,,,,,,8.4,,,,,,,9.76,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:17 AM,,,,,,,,,,,,,,,,,8.41,,,,,,,9.73,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:18 AM,,,,,,,,,,,,,,,,,8.4,,,,,,,9.72,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:19 AM,,,,,,,,,,,,,,,,,8.4,,,,,,,9.74,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:20 AM,,,,,,,,,,,,,,,,,8.38,,,,,,,9.73,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:21 AM,,,,,,,,,,,,,,,,,8.38,,,,,,,9.73,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:22 AM,,,,,,,,,,,,,,,,,8.36,,,,,,,9.69,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:23 AM,,,,,,,,,,,,,,,,,8.34,,,,,,,9.71,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/26/2017 10:24 AM,,,,,,,,,,,,,,,,,8.25,,,,,,,9.48,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:20 AM,,,,,,,,,,,,,,,,,9.18,,,,,,,11.25,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:21 AM,,,,,,,,,,,,,,,,,9.16,,,,,,,11.06,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:22 AM,,,,,,,,,,,,,,,,,9.09,,,,,,,10.48,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:23 AM,,,,,,,,,,,,,,,,,9.06,,,,,,,10.28,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:24 AM,,,,,,,,,,,,,,,,,9.03,,,,,,,10.04,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:25 AM,,,,,,,,,,,,,,,,,9.0,,,,,,,9.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:26 AM,,,,,,,,,,,,,,,,,8.98,,,,,,,9.78,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:27 AM,,,,,,,,,,,,,,,,,8.95,,,,,,,9.64,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:28 AM,,,,,,,,,,,,,,,,,8.88,,,,,,,9.19,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:29 AM,,,,,,,,,,,,,,,,,8.63,,,,,,,8.09,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:30 AM,,,,,,,,,,,,,,,,,8.51,,,,,,,7.82,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/26/2017 08:31 AM,,,,,,,,,,,,,,,,,8.48,,,,,,,7.6,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:19 AM,,7.5,,,,0.43,,0.007,0.28,0.46,,,0.71,,,,7.81,,,,0.152,,,7.93,,"GREGOIRE LAKE, PROFILE",ug/L
Far,08/23/2017 08:20 AM,,,,,,,,,,,,,,,,,7.78,,,,,,,7.94,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:21 AM,,,,,,,,,,,,,,,,,7.77,,,,,,,7.95,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:22 AM,,,,,,,,,,,,,,,,,7.75,,,,,,,7.92,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:23 AM,,,,,,,,,,,,,,,,,7.76,,,,,,,7.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:24 AM,,,,,,,,,,,,,,,,,7.75,,,,,,,7.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:25 AM,,,,,,,,,,,,,,,,,7.75,,,,,,,7.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:26 AM,,,,,,,,,,,,,,,,,7.74,,,,,,,7.86,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:27 AM,,,,,,,,,,,,,,,,,7.73,,,,,,,7.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:28 AM,,,,,,,,,,,,,,,,,7.74,,,,,,,7.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:29 AM,,,,,,,,,,,,,,,,,7.74,,,,,,,7.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:30 AM,,,,,,,,,,,,,,,,,7.74,,,,,,,7.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:31 AM,,,,,,,,,,,,,,,,,7.74,,,,,,,7.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/23/2017 08:32 AM,,8.0,,,,0.41,,0.014,0.37,0.54,,,0.76,,,,7.73,,,,0.181,,,7.86,,"GREGOIRE LAKE, PROFILE",ug/L
Far,08/23/2017 08:33 AM,,,,,,,,,,,,,,,,,7.72,,,,,,,7.87,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:04 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.33,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:05 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.3,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:06 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.31,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:07 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.3,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:08 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.3,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:09 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.29,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:10 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.32,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:11 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.31,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:12 AM,,,,,,,,,,,,,,,,,7.87,,,,,,,9.27,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/24/2017 08:13 AM,,,,,,,,,,,,,,,,,7.85,,,,,,,9.25,,"GREGOIRE LAKE, PROFILE",pH units
